video,frame_id,id,x1,y1,x2,y2,status
class_5,221,14,669,448,805,560,Focused
class_5,221,15,715,515,826,644,Distracted
class_5,221,7,725,590,882,724,Focused
class_5,221,1,754,717,933,931,Focused
class_5,221,13,851,522,972,643,Distracted
class_5,221,5,904,599,1110,722,Focused
class_5,221,0,964,726,1147,939,Focused
class_5,221,10,1231,592,1407,804,Focused
class_5,221,9,1317,497,1454,635,Focused
class_5,221,4,1399,579,1586,732,Distracted
class_5,221,18,1418,738,1606,1013,Distracted
class_5,221,2,1664,721,1849,925,Distracted
class_5,222,6,32,721,222,907,Distracted
class_5,222,8,146,565,330,749,Focused
class_5,222,19,223,553,336,633,Distracted
class_5,222,16,241,460,376,549,Distracted
class_5,222,3,288,707,481,896,Focused
class_5,222,12,359,512,487,622,Focused
class_5,222,11,342,615,529,774,Focused
class_5,222,14,669,448,805,560,Focused
class_5,222,15,715,515,826,644,Distracted
class_5,222,7,725,590,882,724,Focused
class_5,222,1,754,717,933,931,Focused
class_5,222,13,851,522,972,643,Distracted
class_5,222,5,904,599,1110,722,Focused
class_5,222,0,964,726,1147,939,Focused
class_5,222,10,1231,592,1407,804,Focused
class_5,222,9,1317,497,1454,635,Focused
class_5,222,4,1399,579,1586,732,Distracted
class_5,222,18,1418,738,1606,1013,Distracted
class_5,222,2,1664,721,1849,925,Distracted
class_5,223,6,32,721,222,907,Distracted
class_5,223,8,146,565,330,749,Focused
class_5,223,19,223,553,336,633,Distracted
class_5,223,16,241,460,376,549,Distracted
class_5,223,3,288,707,481,896,Focused
class_5,223,12,359,512,487,622,Focused
class_5,223,11,342,615,529,774,Focused
class_5,223,14,669,448,805,560,Focused
class_5,223,15,715,515,826,644,Distracted
class_5,223,7,725,590,882,724,Focused
class_5,223,1,754,717,933,931,Focused
class_5,223,13,851,522,972,643,Distracted
class_5,223,5,904,599,1110,722,Focused
class_5,223,0,964,726,1147,939,Focused
class_5,223,10,1231,592,1407,804,Focused
class_5,223,9,1317,497,1454,635,Focused
class_5,223,4,1399,579,1586,732,Distracted
class_5,223,18,1418,738,1606,1013,Distracted
class_5,223,2,1664,721,1849,925,Distracted
class_5,224,6,32,721,222,907,Distracted
class_5,224,8,146,565,330,749,Focused
class_5,224,19,223,553,336,633,Distracted
class_5,224,16,241,460,376,549,Distracted
class_5,224,3,288,707,481,896,Focused
class_5,224,12,359,512,487,622,Focused
class_5,224,11,342,615,529,774,Focused
class_5,224,14,669,448,805,560,Focused
class_5,224,15,715,515,826,644,Distracted
class_5,224,7,725,590,882,724,Focused
class_5,224,1,754,717,933,931,Focused
class_5,224,13,851,522,972,643,Distracted
class_5,224,5,904,599,1110,722,Focused
class_5,224,0,964,726,1147,939,Focused
class_5,224,10,1231,592,1407,804,Focused
class_5,224,9,1317,497,1454,635,Focused
class_5,224,4,1399,579,1586,732,Distracted
class_5,224,18,1418,738,1606,1013,Distracted
class_5,224,2,1664,721,1849,925,Distracted
class_5,225,6,32,721,222,907,Distracted
class_5,225,8,146,565,330,749,Focused
class_5,225,19,223,553,336,633,Distracted
class_5,225,16,241,460,376,549,Distracted
class_5,225,3,288,707,481,896,Focused
class_5,225,12,359,512,487,622,Focused
class_5,225,11,342,615,529,774,Focused
class_5,225,14,669,448,805,560,Focused
class_5,225,15,715,515,826,644,Distracted
class_5,225,7,725,590,882,724,Focused
class_5,225,1,754,717,933,931,Focused
class_5,225,13,851,522,972,643,Distracted
class_5,225,5,904,599,1110,722,Focused
class_5,225,0,964,726,1147,939,Focused
class_5,225,10,1231,592,1407,804,Focused
class_5,225,9,1317,497,1454,635,Focused
class_5,225,4,1399,579,1586,732,Distracted
class_5,225,18,1418,738,1606,1013,Distracted
class_5,225,2,1664,721,1849,925,Distracted
class_5,226,6,32,721,222,907,Distracted
class_5,226,8,146,565,330,749,Focused
class_5,226,19,223,553,336,633,Distracted
class_5,226,16,241,460,376,549,Distracted
class_5,226,3,288,707,481,896,Focused
class_5,226,12,359,512,487,622,Focused
class_5,226,11,342,615,529,774,Focused
class_5,226,14,669,448,805,560,Focused
class_5,226,15,715,515,826,644,Distracted
class_5,226,7,725,590,882,724,Focused
class_5,226,1,754,717,933,931,Focused
class_5,226,13,851,522,972,643,Distracted
class_5,226,5,904,599,1110,722,Focused
class_5,226,0,964,726,1147,939,Focused
class_5,226,10,1231,592,1407,804,Focused
class_5,226,9,1317,497,1454,635,Focused
class_5,226,4,1399,579,1586,732,Distracted
class_5,226,18,1418,738,1606,1013,Distracted
class_5,226,2,1664,721,1849,925,Distracted
class_5,227,6,32,721,222,907,Distracted
class_5,227,8,146,565,330,749,Focused
class_5,227,19,223,553,336,633,Distracted
class_5,227,16,241,460,376,549,Distracted
class_5,227,3,288,707,481,896,Focused
class_5,227,12,359,512,487,622,Focused
class_5,227,11,342,615,529,774,Focused
class_5,227,14,669,448,805,560,Focused
class_5,227,15,715,515,826,644,Distracted
class_5,227,7,725,590,882,724,Focused
class_5,227,1,754,717,933,931,Focused
class_5,227,13,851,522,972,643,Distracted
class_5,227,5,904,599,1110,722,Focused
class_5,227,0,964,726,1147,939,Focused
class_5,227,10,1231,592,1407,804,Focused
class_5,227,9,1317,497,1454,635,Focused
class_5,227,4,1399,579,1586,732,Distracted
class_5,227,18,1418,738,1606,1013,Distracted
class_5,227,2,1664,721,1849,925,Distracted
class_5,228,6,32,721,222,907,Distracted
class_5,228,8,146,565,330,749,Focused
class_5,228,19,223,553,336,633,Distracted
class_5,228,16,241,460,376,549,Distracted
class_5,228,3,288,707,481,896,Focused
class_5,228,12,359,512,487,622,Focused
class_5,228,11,342,615,529,774,Focused
class_5,228,14,669,448,805,560,Focused
class_5,228,15,715,515,826,644,Distracted
class_5,228,7,725,590,882,724,Focused
class_5,228,1,754,717,933,931,Focused
class_5,228,13,851,522,972,643,Distracted
class_5,228,5,904,599,1110,722,Focused
class_5,228,0,964,726,1147,939,Focused
class_5,228,10,1231,592,1407,804,Focused
class_5,228,9,1317,497,1454,635,Focused
class_5,228,4,1399,579,1586,732,Distracted
class_5,228,18,1418,738,1606,1013,Distracted
class_5,228,2,1664,721,1849,925,Distracted
class_5,229,6,32,721,222,907,Distracted
class_5,229,8,146,565,330,749,Focused
class_5,229,19,223,553,336,633,Distracted
class_5,229,16,241,460,376,549,Distracted
class_5,229,3,288,707,481,896,Focused
class_5,229,12,359,512,487,622,Focused
class_5,229,11,342,615,529,774,Focused
class_5,229,14,669,448,805,560,Focused
class_5,229,15,715,515,826,644,Distracted
class_5,229,7,725,590,882,724,Focused
class_5,229,1,754,717,933,931,Focused
class_5,229,13,851,522,972,643,Distracted
class_5,229,5,904,599,1110,722,Focused
class_5,229,0,964,726,1147,939,Focused
class_5,229,10,1231,592,1407,804,Focused
class_5,229,9,1317,497,1454,635,Focused
class_5,229,4,1399,579,1586,732,Distracted
class_5,229,18,1418,738,1606,1013,Distracted
class_5,229,2,1664,721,1849,925,Distracted
class_5,230,6,32,721,222,907,Distracted
class_5,230,8,146,565,330,749,Focused
class_5,230,19,223,553,336,633,Distracted
class_5,230,16,241,460,376,549,Distracted
class_5,230,3,288,707,481,896,Focused
class_5,230,12,359,512,487,622,Focused
class_5,230,11,342,615,529,774,Focused
class_5,230,14,669,448,805,560,Focused
class_5,230,15,715,515,826,644,Distracted
class_5,230,7,725,590,882,724,Focused
class_5,230,1,754,717,933,931,Focused
class_5,230,13,851,522,972,643,Distracted
class_5,230,5,904,599,1110,722,Focused
class_5,230,0,964,726,1147,939,Focused
class_5,230,10,1231,592,1407,804,Focused
class_5,230,9,1317,497,1454,635,Focused
class_5,230,4,1399,579,1586,732,Distracted
class_5,230,18,1418,738,1606,1013,Distracted
class_5,230,2,1664,721,1849,925,Distracted
class_5,231,6,32,721,222,907,Distracted
class_5,231,8,146,565,330,749,Focused
class_5,231,19,223,553,336,633,Distracted
class_5,231,16,241,460,376,549,Distracted
class_5,231,3,288,707,481,896,Focused
class_5,231,12,359,512,487,622,Focused
class_5,231,11,342,615,529,774,Focused
class_5,231,14,669,448,805,560,Focused
class_5,231,15,715,515,826,644,Distracted
class_5,231,7,725,590,882,724,Focused
class_5,231,1,754,717,933,931,Focused
class_5,231,13,851,522,972,643,Distracted
class_5,231,5,904,599,1110,722,Focused
class_5,231,0,964,726,1147,939,Focused
class_5,231,10,1231,592,1407,804,Focused
class_5,231,9,1317,497,1454,635,Focused
class_5,231,4,1399,579,1586,732,Distracted
class_5,231,18,1418,738,1606,1013,Distracted
class_5,231,2,1664,721,1849,925,Distracted
class_5,232,6,32,721,222,907,Distracted
class_5,232,8,146,565,330,749,Focused
class_5,232,19,223,553,336,633,Distracted
class_5,232,16,241,460,376,549,Distracted
class_5,232,3,288,707,481,896,Focused
class_5,232,12,359,512,487,622,Focused
class_5,232,11,342,615,529,774,Focused
class_5,232,14,669,448,805,560,Focused
class_5,232,15,715,515,826,644,Distracted
class_5,232,7,725,590,882,724,Focused
class_5,232,1,754,717,933,931,Focused
class_5,232,13,851,522,972,643,Distracted
class_5,232,5,904,599,1110,722,Focused
class_5,232,0,964,726,1147,939,Focused
class_5,232,10,1231,592,1407,804,Focused
class_5,232,9,1317,497,1454,635,Focused
class_5,232,4,1399,579,1586,732,Distracted
class_5,232,18,1418,738,1606,1013,Distracted
class_5,232,2,1664,721,1849,925,Distracted
class_5,233,6,32,721,222,907,Distracted
class_5,233,8,146,565,330,749,Focused
class_5,233,19,223,553,336,633,Distracted
class_5,233,16,241,460,376,549,Distracted
class_5,233,3,288,707,481,896,Focused
class_5,233,12,359,512,487,622,Focused
class_5,233,11,342,615,529,774,Focused
class_5,233,14,669,448,805,560,Focused
class_5,233,15,715,515,826,644,Distracted
class_5,233,7,725,590,882,724,Focused
class_5,233,1,754,717,933,931,Focused
class_5,233,13,851,522,972,643,Distracted
class_5,233,5,904,599,1110,722,Focused
class_5,233,0,964,726,1147,939,Focused
class_5,233,10,1231,592,1407,804,Focused
class_5,233,9,1317,497,1454,635,Focused
class_5,233,4,1399,579,1586,732,Distracted
class_5,233,18,1418,738,1606,1013,Distracted
class_5,233,2,1664,721,1849,925,Distracted
class_5,234,6,32,721,222,907,Distracted
class_5,234,8,146,565,330,749,Focused
class_5,234,19,223,553,336,633,Distracted
class_5,234,16,241,460,376,549,Distracted
class_5,234,3,288,707,481,896,Focused
class_5,234,12,359,512,487,622,Focused
class_5,234,11,342,615,529,774,Focused
class_5,234,14,669,448,805,560,Focused
class_5,234,15,715,515,826,644,Distracted
class_5,234,7,725,590,882,724,Focused
class_5,234,1,754,717,933,931,Focused
class_5,234,13,851,522,972,643,Distracted
class_5,234,5,904,599,1110,722,Focused
class_5,234,0,964,726,1147,939,Focused
class_5,234,10,1231,592,1407,804,Focused
class_5,234,9,1317,497,1454,635,Focused
class_5,234,4,1399,579,1586,732,Distracted
class_5,234,18,1418,738,1606,1013,Distracted
class_5,234,2,1664,721,1849,925,Distracted
class_5,235,6,32,721,222,907,Distracted
class_5,235,8,146,565,330,749,Focused
class_5,235,19,223,553,336,633,Distracted
class_5,235,16,241,460,376,549,Distracted
class_5,235,3,288,707,481,896,Focused
class_5,235,12,359,512,487,622,Focused
class_5,235,11,342,615,529,774,Focused
class_5,235,14,669,448,805,560,Focused
class_5,235,15,715,515,826,644,Distracted
class_5,235,7,725,590,882,724,Focused
class_5,235,1,754,717,933,931,Focused
class_5,235,13,851,522,972,643,Distracted
class_5,235,5,904,599,1110,722,Focused
class_5,235,0,964,726,1147,939,Focused
class_5,235,10,1231,592,1407,804,Focused
class_5,235,9,1317,497,1454,635,Focused
class_5,235,4,1399,579,1586,732,Distracted
class_5,235,18,1418,738,1606,1013,Distracted
class_5,235,2,1664,721,1849,925,Distracted
class_5,236,6,32,721,222,907,Distracted
class_5,236,8,146,565,330,749,Focused
class_5,236,19,223,553,336,633,Distracted
class_5,236,16,241,460,376,549,Distracted
class_5,236,3,288,707,481,896,Focused
class_5,236,12,359,512,487,622,Focused
class_5,236,11,342,615,529,774,Focused
class_5,236,14,669,448,805,560,Focused
class_5,236,15,715,515,826,644,Distracted
class_5,236,7,725,590,882,724,Focused
class_5,236,1,754,717,933,931,Focused
class_5,236,13,851,522,972,643,Distracted
class_5,236,5,904,599,1110,722,Focused
class_5,236,0,964,726,1147,939,Focused
class_5,236,10,1231,592,1407,804,Focused
class_5,236,9,1317,497,1454,635,Focused
class_5,236,4,1399,579,1586,732,Distracted
class_5,236,18,1418,738,1606,1013,Distracted
class_5,236,2,1664,721,1849,925,Distracted
class_5,237,6,32,721,222,907,Distracted
class_5,237,8,146,565,330,749,Focused
class_5,237,19,223,553,336,633,Distracted
class_5,237,16,241,460,376,549,Distracted
class_5,237,3,288,707,481,896,Focused
class_5,237,12,359,512,487,622,Focused
class_5,237,11,342,615,529,774,Focused
class_5,237,14,669,448,805,560,Focused
class_5,237,15,715,515,826,644,Distracted
class_5,237,7,725,590,882,724,Focused
class_5,237,1,754,717,933,931,Focused
class_5,237,13,851,522,972,643,Distracted
class_5,237,5,904,599,1110,722,Focused
class_5,237,0,964,726,1147,939,Focused
class_5,237,10,1231,592,1407,804,Focused
class_5,237,9,1317,497,1454,635,Focused
class_5,237,4,1399,579,1586,732,Distracted
class_5,237,18,1418,738,1606,1013,Distracted
class_5,237,2,1664,721,1849,925,Distracted
class_5,238,6,32,721,222,907,Distracted
class_5,238,8,146,565,330,749,Focused
class_5,238,19,223,553,336,633,Distracted
class_5,238,16,241,460,376,549,Distracted
class_5,238,3,288,707,481,896,Focused
class_5,238,12,359,512,487,622,Focused
class_5,238,11,342,615,529,774,Focused
class_5,238,14,669,448,805,560,Focused
class_5,238,15,715,515,826,644,Distracted
class_5,238,7,725,590,882,724,Focused
class_5,238,1,754,717,933,931,Focused
class_5,238,13,851,522,972,643,Distracted
class_5,238,5,904,599,1110,722,Focused
class_5,238,0,964,726,1147,939,Focused
class_5,238,10,1231,592,1407,804,Focused
class_5,238,9,1317,497,1454,635,Focused
class_5,238,4,1399,579,1586,732,Distracted
class_5,238,18,1418,738,1606,1013,Distracted
class_5,238,2,1664,721,1849,925,Distracted
class_5,239,6,32,721,222,907,Distracted
class_5,239,8,146,565,330,749,Focused
class_5,239,19,223,553,336,633,Distracted
class_5,239,16,241,460,376,549,Distracted
class_5,239,3,288,707,481,896,Focused
class_5,239,12,359,512,487,622,Focused
class_5,239,11,342,615,529,774,Focused
class_5,239,14,669,448,805,560,Focused
class_5,239,15,715,515,826,644,Distracted
class_5,239,7,725,590,882,724,Focused
class_5,239,1,754,717,933,931,Focused
class_5,239,13,851,522,972,643,Distracted
class_5,239,5,904,599,1110,722,Focused
class_5,239,0,964,726,1147,939,Focused
class_5,239,10,1231,592,1407,804,Focused
class_5,239,9,1317,497,1454,635,Focused
class_5,239,4,1399,579,1586,732,Distracted
class_5,239,18,1418,738,1606,1013,Distracted
class_5,239,2,1664,721,1849,925,Distracted
class_5,241,6,32,721,222,907,Distracted
class_5,241,8,146,565,330,749,Focused
class_5,241,19,223,553,336,633,Distracted
class_5,241,16,241,460,376,549,Distracted
class_5,241,3,288,707,481,896,Focused
class_5,241,12,359,512,487,622,Focused
class_5,241,11,342,615,529,774,Focused
class_5,241,14,669,448,805,560,Focused
class_5,241,15,715,515,826,644,Distracted
class_5,241,7,725,590,882,724,Focused
class_5,241,1,754,717,933,931,Focused
class_5,241,13,851,522,972,643,Distracted
class_5,241,5,904,599,1110,722,Focused
class_5,241,0,964,726,1147,939,Focused
class_5,241,10,1231,592,1407,804,Focused
class_5,241,9,1317,497,1454,635,Focused
class_5,241,4,1399,579,1586,732,Distracted
class_5,241,18,1418,738,1606,1013,Focused
class_5,241,2,1664,721,1849,925,Distracted
class_5,242,6,32,721,222,907,Distracted
class_5,242,8,146,565,330,749,Focused
class_5,242,19,223,553,336,633,Distracted
class_5,242,16,241,460,376,549,Distracted
class_5,242,3,288,707,481,896,Focused
class_5,242,12,359,512,487,622,Focused
class_5,242,11,342,615,529,774,Focused
class_5,242,14,669,448,805,560,Focused
class_5,242,15,715,515,826,644,Distracted
class_5,242,7,725,590,882,724,Focused
class_5,242,1,754,717,933,931,Focused
class_5,242,13,851,522,972,643,Distracted
class_5,242,5,904,599,1110,722,Focused
class_5,242,0,964,726,1147,939,Focused
class_5,242,10,1231,592,1407,804,Focused
class_5,242,9,1317,497,1454,635,Focused
class_5,242,4,1399,579,1586,732,Distracted
class_5,242,18,1418,738,1606,1013,Focused
class_5,242,2,1664,721,1849,925,Distracted
class_5,243,6,32,721,222,907,Distracted
class_5,243,8,146,565,330,749,Focused
class_5,243,19,223,553,336,633,Distracted
class_5,243,16,241,460,376,549,Distracted
class_5,243,3,288,707,481,896,Focused
class_5,243,12,359,512,487,622,Focused
class_5,243,11,342,615,529,774,Focused
class_5,243,14,669,448,805,560,Focused
class_5,243,15,715,515,826,644,Distracted
class_5,243,7,725,590,882,724,Focused
class_5,243,1,754,717,933,931,Focused
class_5,243,13,851,522,972,643,Distracted
class_5,243,5,904,599,1110,722,Focused
class_5,243,0,964,726,1147,939,Focused
class_5,243,10,1231,592,1407,804,Focused
class_5,243,9,1317,497,1454,635,Focused
class_5,243,4,1399,579,1586,732,Distracted
class_5,243,18,1418,738,1606,1013,Focused
class_5,243,2,1664,721,1849,925,Distracted
class_5,244,6,32,721,222,907,Distracted
class_5,244,8,146,565,330,749,Focused
class_5,244,19,223,553,336,633,Distracted
class_5,244,16,241,460,376,549,Distracted
class_5,244,3,288,707,481,896,Focused
class_5,244,12,359,512,487,622,Focused
class_5,244,11,342,615,529,774,Focused
class_5,244,14,669,448,805,560,Focused
class_5,244,15,715,515,826,644,Distracted
class_5,244,7,725,590,882,724,Focused
class_5,244,1,754,717,933,931,Focused
class_5,244,13,851,522,972,643,Distracted
class_5,244,5,904,599,1110,722,Focused
class_5,244,0,964,726,1147,939,Focused
class_5,244,10,1231,592,1407,804,Focused
class_5,244,9,1317,497,1454,635,Focused
